source_path,source_type,topic_family,sha256,size_bytes,canonical_target_paths,unique_information,duplicate_or_overlap,final_source_action,verification_status,notes
b) Service Comparisons/Amazon EMR vs Amazon Redshift .md,comparison,Amazon EMR vs Amazon Redshift,a3624e01956aa78809954611b3486804482598871f221a7f88d942a667454fb6,14950,15-comparisons-and-decision-guides/analytics/01-emr-vs-redshift.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/AWS Account Root User vs AWS IAM .md,comparison,AWS Account Root User vs AWS IAM,16f745b339e363b6dd35ad3d658d1e8918e870dce632c898cc6ee2fcef9f4dff,10907,15-comparisons-and-decision-guides/identity-and-governance/01-root-user-vs-iam.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/AWS DataSync vs AWS Database Migration Service (AWS DMS).md,comparison,AWS DataSync vs AWS Database Migration Service (AWS DMS,d8c8e328ce31ccbca0fcd196a2a8dc350101e1daa4c129e15ff72bbeaae9d104,13233,15-comparisons-and-decision-guides/migration/01-datasync-vs-dms.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/AWS File Gateway vs AWS Volume Gateway (Cached).md,comparison,AWS File Gateway vs AWS Volume Gateway (Cached,be7b07819e88ee43ea612c7e3c195735ea61942d74bdc4425893038c1ed46187,11627,15-comparisons-and-decision-guides/storage/01-file-gateway-vs-volume-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/AWS Organizations vs AWS Control Tower.md,comparison,AWS Organizations vs AWS Control Tower,47ac8e491cf0d3e0516eec17be7f5c2056c5511b0e607ee4592a2c6196e9ecbd,10788,15-comparisons-and-decision-guides/identity-and-governance/02-organizations-vs-control-tower.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/AWS Snowball Edge vs AWS Outposts.md,comparison,AWS Snowball Edge vs AWS Outposts,d5b3dd1c70d18c283f59b4cb7e00e0366c186ab2e0c16da9ee5e362339cd1f8c,12457,15-comparisons-and-decision-guides/migration/02-snowball-edge-vs-outposts.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/Comparison copy paste prompt.txt,prompt-template,Comparison copy paste prompt,c1f16c1a8568a18eda78ef6b4b5cc5ad58ca61970ddead56c8493c2c4e62bf81,1150,docs/templates/aws-study-prompts/service-comparison-prompt.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,moved-to-documentation-template,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/IAM Role vs IAM Group vs IAM User.md,comparison,IAM Role vs IAM Group vs IAM User,9df572c2f3889504d9e32c26689be879c72c5851457755a10fb1f2746d4d4aec,11797,15-comparisons-and-decision-guides/identity-and-governance/03-users-groups-and-roles.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/VPC Endpoint vs VPC Peering vs AWS Transit Gateway .md,comparison,VPC Endpoint vs VPC Peering vs AWS Transit Gateway,08a96f96c710ce5fa814800f71eda20924014d3f6ed323a86352c78a8b6a0d8b,11856,15-comparisons-and-decision-guides/networking/02-vpc-connectivity-options.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/Amazon EC2 Purchasing & Billing Options.md,study-note,Amazon EC2 Purchasing & Billing Options,518e88284cdc479c680f0af58d6ddfb4870b5eeac171d95a5dc9849937ade9f9,29549,04-compute/amazon-ec2/02-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/Amazon S3 Lifecycle Policy.md,study-note,Amazon S3 Lifecycle Policy,35ee669e103efc0994e2e5e9bb0b4a80def7046a715e4bc4427d9a57b618fa8b,7899,05-storage/amazon-s3/03-lifecycle-policies.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Cloud Practitioner — Fixed vs Variable Costs.md,comparison,AWS Cloud Practitioner — Fixed vs Variable Costs,c4b1afbea5ba2700a88b52c363426662ac5c2b34675f4cfd8a74f21cc7c121cc,15737,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Documentation & Guidance Services.md,study-note,AWS Documentation & Guidance Services,2fa0ba14e9a741de95b697a4eff38bc6a37fd0ce74f226cb7f30038be5d70700,7227,12-billing-pricing-and-support/customer-enablement/aws-guidance/01-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Networking – Complete Cloud Practitioner Study Guide.md,study-note,AWS Networking – Complete Cloud Practitioner Study Guide,752be592dbf50ff4e1188a3fe20dd3e86a6526189425b3aeb76304968667a865,46507,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Recommendation Services — Complete Study Guide.md,study-note,AWS Recommendation Services — Complete Study Guide,ad7fbddb438d601aaeced54c3ebead63619ba8e206f7746fcd2d5a78b22649f2,31548,12-billing-pricing-and-support/customer-enablement/aws-recommendation-resources/01-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Savings Plans — Complete Study Guide.md,study-note,AWS Savings Plans — Complete Study Guide,550bcf284ec53f781c097e96fd3661c67b2dd92a23ff0b9a9fd52708f744e23a,25189,12-billing-pricing-and-support/aws-savings-plans/02-study-guide.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
c) Keywords services/AWS Support Plans — Complete Study Guide.md,study-note,AWS Support Plans — Complete Study Guide,b8bdbdd115996889f3bd8ff29bfd3d4bf4e7683a143df3c07f28adea2a6540c4,28172,12-billing-pricing-and-support/aws-support/02-support-plans.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
COPY PASTE Prompt .txt,prompt-template,COPY PASTE Prompt,c362ddcf6b1de4d2ebf05bde4b7944441636f9780ea089e17d559ebdd319032e,3506,docs/templates/aws-study-prompts/saa-study-note-prompt.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,moved-to-documentation-template,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
COPY PASTE PROMPT OF CLAUDE (BOTH CONTENT AND STYLE ).txt,prompt-template,COPY PASTE PROMPT OF CLAUDE (BOTH CONTENT AND STYLE,c3675ac1009ac8bbfb5dc368b0f6a8733cc48a62aeb4243cca2430fed39c2340,33990,docs/templates/aws-study-prompts/latex-study-document-prompt.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,moved-to-documentation-template,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/AWS Customer Managed Policies (Claude version).txt,study-note,AWS Customer Managed Policies,30de60d3cd4d3427d4e53b031eae3ed0b2103a3e6d6488937a743c245158697f,6730,03-identity-governance-and-organizations/aws-iam/05-customer-managed-policies.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/AWS Prescriptive Guidance.md,study-note,AWS Prescriptive Guidance,91611b7bdf77d1419dd074370c2d5980c720f28fc38badfb17403b500e53e843,7408,12-billing-pricing-and-support/customer-enablement/aws-prescriptive-guidance/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/EC2 Pricing Models (Reserved Instances).md,study-note,EC2 Pricing Models (Reserved Instances,f47b638086ab879990656cf070ddf6e594340b6e48cbb663414cb0b370e6d21d,16890,04-compute/amazon-ec2/03-reserved-instances.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/IAM Inline Policy.md,study-note,IAM Inline Policy,82027b367618101412e87130aaca829468e364ebec83cafa48bc989d7563209f,10023,03-identity-governance-and-organizations/aws-iam/06-inline-policies.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/Rightsizing on AWS.txt,study-note,Rightsizing on AWS,fa8ddf22ef98ea03bfc0911dade3f87598f277545b0c7a63f3a4b9cf7f0b68b8,9687,12-billing-pricing-and-support/aws-billing-and-cost-management/04-rightsizing.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
d) Tools & Policies/Target Tracking Scaling Policy.md,study-note,Target Tracking Scaling Policy,52c6a8464451901bd243056221ee06d45d189370b1e605d741f835a02f609c59,13895,04-compute/ec2-auto-scaling/01-target-tracking-scaling.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/Amazon VPC Security Groups .md,study-note,Amazon VPC Security Groups,e49f0961eeb93ae6af7a5c3a166a323b69c43b70ebffbae362586d44bb7e6bce,8443,07-networking-and-content-delivery/amazon-vpc/02-security-groups.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Charging Patterns and Data Transfer Costs.md,study-note,AWS Charging Patterns and Data Transfer Costs,b6940dd939ba41a0e0522d678c5ab5ab792b7606fc29d62b4b92299ac682908a,15671,12-billing-pricing-and-support/aws-billing-and-cost-management/03-data-transfer-costs.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS File Gateway.md,study-note,AWS File Gateway,e2eec77b9a677bd37cc086306e3a1fe9bcbb687cb0622942b7fd69e4baafd256,6764,05-storage/aws-storage-gateway/02-file-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Network Firewall.md,study-note,AWS Network Firewall,e8f2d6843c3e391431407ca51b86911df7f4865e2c58b3ffdd45769bff591f92,9542,09-security-and-compliance/aws-network-firewall/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Storage Gateway .md,study-note,AWS Storage Gateway,7963d618c5f1035c9663840c999f7e76c161288d47500bb935431ee310178fac,7949,05-storage/aws-storage-gateway/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Storage Gateway vs AWS File Gateway.md,comparison,AWS Storage Gateway vs AWS File Gateway,e660404a967bb58bf0677128efc997ae1cea25d0620396e816dfad933f8ed765,12870,15-comparisons-and-decision-guides/storage/02-storage-gateway-family.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Tape Gateway(Claude version) .md,study-note,AWS Tape Gateway,fe79a1e2fc4e5e7be463a9cf5ec8b8aed0be57f12e12e498fd380b3deaa48802,7060,05-storage/aws-storage-gateway/05-tape-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Tape Gateway.md,study-note,AWS Tape Gateway,9f59da09822864e4ca70ab2fdc38df97bc941a96bd700abc17bac88785f4051d,5586,05-storage/aws-storage-gateway/05-tape-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Transit Gateway .md,study-note,AWS Transit Gateway,c521e56e86bcd499fc19bb0c9d15111c32f15af604781eb43de8024424c0029e,4727,07-networking-and-content-delivery/aws-transit-gateway/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Volume Gateway (Cached Mode) Claude version .md,study-note,AWS Volume Gateway (Cached Mode,1298dfc1a078f527c9168bc50d922a01c87aead1d3f4542268bd9a95c4d8c70e,6933,05-storage/aws-storage-gateway/03-volume-gateway-cached.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Volume Gateway (Cached Mode).md,study-note,AWS Volume Gateway (Cached Mode,9c626e7fb2e0d4da7eec53e5f7f1bedd9b7da36d253f7ec834fe0f22113c5bd8,6599,05-storage/aws-storage-gateway/03-volume-gateway-cached.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/AWS Volume Gateway (Stored Mode).md,study-note,AWS Volume Gateway (Stored Mode,fd5d83ce480065cd4de02110ef47b18c1136a6f028d893a7d824513255549bb2,8331,05-storage/aws-storage-gateway/04-volume-gateway-stored.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/Customer Gateway (CGW).md,study-note,Customer Gateway (CGW,33904a839f049ccdffda0359e00f51909310168d904b12147dabff09672341a7,10761,07-networking-and-content-delivery/amazon-vpc/06-customer-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/NAT Gateway.md,study-note,NAT Gateway,89a6b1dc3bf7177de26854f326848476391d7f843ca68b8de08b8d41df45099a,10128,07-networking-and-content-delivery/amazon-vpc/08-nat-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/Remote Desktop Protocol (RDP) Connection.md,study-note,Remote Desktop Protocol (RDP) Connection,1c7cef6f8eeeae49aea5159ddead5f5d9c0bcbefe3a26f1bb9533c86db1a1715,8412,04-compute/amazon-ec2/06-rdp-connections.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/Virtual Private Gateway (VGW).md,study-note,Virtual Private Gateway (VGW,37e742845365c36185157df0321327b6423ea31e1a2d70ec5af9e6caf7f532f4,7624,07-networking-and-content-delivery/amazon-vpc/07-virtual-private-gateway.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
e) AWS Claude Network & Gateways/VPC Flow Logs .md,study-note,VPC Flow Logs,c730396facc37e4219592f17466609ccf892517fa17304ead40298970d983751,12619,07-networking-and-content-delivery/amazon-vpc/03-flow-logs.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
f) EC2/PlacementGroups.md,study-note,PlacementGroups,237693cf33fa593c05246c2cb4afd0fcb8897266985a35cc720f015794d2caac,57512,04-compute/amazon-ec2/07-placement-groups.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
